Asin,UserName,Rating,Subject,ReviewDate,Review,feedback
B008IFXQFU,Aditya,2,Slow device.,Reviewed in India on 24 March 2018,Not even able to maintain 16mbps. My other dongle gives constant 40mbps.Had no challenge setting up though.,0
B008IFXQFU,Abhisek Banerjee,5,Very Good Product,Reviewed in India on 26 July 2019,The product was delivered on time. The software CD was there with the WiFi adapter. It was was easily installed and ready to use. I would definitely recommend it.,1
B008IFXQFU,Mahaveer,5,Awsome product,Reviewed in India on 2 September 2020,Product is exactly as it is mentioned and works well in windowsI am returning it due to the reason that web os is not detecting the device,1
B008IFXQFU,Abhi,5,Connect to wifi,Reviewed in India on 29 November 2018,"Use to connect laptop to wifi as internal wifi stopped working.Easy to install,",1
B008IFXQFU,Amazon Customer,5,excellent product,Reviewed in India on 8 February 2020,Better than any usb lan cards,1
B008IFXQFU,Pratik,4,Bad Product,Reviewed in India on 20 July 2020,Within 5 months product not working.,1
B008IFXQFU,VP,5,Excellent product.,Reviewed in India on 3 July 2019,Excellent product. Very easy to install and wifi strength very good.,1
B008IFXQFU,Debasish,4,Good product,Reviewed in India on 30 October 2018,It's been 6 months I am using this product. It really helped me for internet speed. I will not say it will boost your speed more than. It will increase little bit and that will be good.,1
B008IFXQFU,Thirupathi Kenda,5,Must Have product for every desktop users,Reviewed in India on 17 September 2018,"The product is very good including existence cable also with WPS Button, good range of distance",1
B008IFXQFU,Adnan K,5,Get rid of the CD for Drivers.,Reviewed in India on 9 November 2019,The driver software comes with the CD. It just so happens that CD readers are turning into a relic. So they should come up with something that’s more user friendly in the long run.,1
B008IFXQFU,Shailesh,5,Excelent,Reviewed in India on 19 August 2016,I recently purchased this. And really like it.Range is powerful and your WiFi is connected very easy to your PC.Before that you should installed the application which is send with the item.thank you.,1
B008IFXQFU,Vishnu,5,It act as a hotspot too,Reviewed in India on 9 January 2020,Installation was so easy. It acts as a hotspot too.,1
B008IFXQFU,Amazon Customer,3,Okay,Reviewed in India on 11 September 2020,Ok,2
B008IFXQFU,Prashved,5,Nice product,Reviewed in India on 25 June 2020,Very nice product 👍,1
B008IFXQFU,Arihant,1,instead bought Alfa AWUS1900 (AC1900) works perfectly fine with Kali,Reviewed in India on 25 May 2018,"If you looking for wireless cracking, please do not buy it. It is version 2 and version 1 is outdated (product is not even manufactured), instead bought Alfa AWUS1900 (AC1900) works perfectly fine with Kali.",0
B008IFXQFU,Ks,4,Quality product,Reviewed in India on 23 January 2019,Nice produce ... dies the job well .. connects easily..no hassles ..good speed,1
B008IFXQFU,Pabitra Mukherjee,5,Very easy to use,Reviewed in India on 6 July 2020,"Very easy to install, catches wifi signal very quickly",1
B008IFXQFU,Rosmi Automation,5,Excellent,Reviewed in India on 20 July 2020,I purchased for my MacBook Air. This TPLink product came with a disk. That contain MacOS drivers. So it went easy.It's Speed also good.,1
B008IFXQFU,Rahul,5,5Star,Reviewed in India on 10 December 2019,"this wifi adaptor give me around 70mbps to 90mbps net speed, my net plan 100mbps so, this is osm device thank u tp-link",1
B008IFXQFU,Anand Poduval,5,Easy to Install and Use👍👍,Reviewed in India on 9 February 2019,"This worked like a charm. Easy to install and the drivers come on a CD. Once the drivers got installed, wifi started working. Really easy to use.👍👍",1
B008IFXQFU,SUJEET K.,5,Easy to use,Reviewed in India on 23 October 2018,Just one word awesome go for it without second thought I bought recently just followed simple steps to install that's all you have to do rest will be managed by device itself it easily detect wifi network and connect automatically,1
B008IFXQFU,Swami,5,Good WiFi receiver,Reviewed in India on 10 May 2019,Good WiFi receiver great quality. Very tiny and compact easy to use.,1
B008IFXQFU,SPARTIAN117,4,best,Reviewed in India on 9 January 2020,Tp link always the best-known brand foe WiFi and router product all over the world. Nothing to say anything.,1
B008IFXQFU,Karan,5,good,Reviewed in India on 8 September 2020,good,1
B008IFXQFU,ZAK,5,Works perfectly,Reviewed in India on 14 August 2020,Great product,1
B008IFXQFU,siddheshwar,5,Build quality,Reviewed in India on 31 October 2019,"Good build quality, easy to use no need to install drivers just plug and use. Signal quality is quite impressive in this this segment. Good packaging and reasonable price.",1
B008IFXQFU,Shyam,1,connection issues,Reviewed in India on 2 June 2020,"even after connecting, browsing speed is slow when compared to direct wifi and takes longer time to connect",0
B008IFXQFU,Manas,5,A satisfied user,Reviewed in India on 6 November 2015,I worked on my laptop just fine and then it worked after giving me a scare on the Raspberry Pi2 which is where I intend to use it. It didn't work and then I updated the OS to install its driver and it worked after that. Great packaging and look. Everything I expected of the product is there.,1
B008IFXQFU,Rishabh Raj,3,Connectivity distance is not sufficient,Reviewed in India on 24 September 2018,"Does its job ... what it meant to do, the only problem is the connectivity distance if I take the adapter far away from the hotspot it stops signalling..it needs to put the hotspot point close to the adapter ..It will only work within a small room ..😙😉😊",2
B008IFXQFU,Paritosh Anil,5,Excellent product. Good range and hassle free installation on ...,Reviewed in India on 20 November 2016,Excellent product. Good range and hassle free installation on windows 10. Didn't even have to download any software its just simple plug n play device. Must buy for all home users who don't have a wifi on their desktops.,1
B008IFXQFU,rahul verma,5,Value for money,Reviewed in India on 3 March 2020,Pretty good.does the job,1
B008IFXQFU,Sanket,4,earlier setting this took some extra effort but now its awesome.,Reviewed in India on 3 April 2016,"Works out of the box now with Raspbian 2016-03-18 March 2016 release on my Raspberry Pi 2 , earlier setting this took some extra effort but now its awesome.",1
B008IFXQFU,Lyenal,5,Good coverage,Reviewed in India on 27 December 2018,Good product. My laptop WiFi has stopped working. So I got this product n I am happy with its performance. Good coverage,1
B008IFXQFU,Amazon Customer,5,Very good wireless adapter,Reviewed in India on 5 October 2019,One Can buy this without any second thoughts.,1
B008IFXQFU,Shamil H. Murmoo,4,It works as expected. The small blinking green lights looks nice.,Reviewed in India on 26 November 2017,It works as expected. And also no need to install drivers. As Windows automatically detects it and installs the required drivers. Its plug and play Wi-Fi adapter.,1
B008IFXQFU,Rahul,4,Good one,Reviewed in India on 2 July 2020,Good one,1
B008IFXQFU,Amazon Customer,5,TP-Link is always best... ❤,Reviewed in India on 10 May 2017,"It works well, delivered on time, good packaging, worth it... Best for those whose network adapter is not working... My laptop is recognizing available network which wasn't possible earlier... Thank you TP-Link...",1
B008IFXQFU,Sindhu,5,Works with windows os,Reviewed in India on 11 November 2019,It would have been good if it worked on linux too,1
B008IFXQFU,Trustable Customer,5,My saviour!,Reviewed in India on 4 December 2018,Works with Linux Ubuntu 18.04 as well as Windows 10.Great at boosting your network signal gain in place of a broken old laptop's internal adapter,1
B008IFXQFU,Solomon,3,Product doesn't support monitor mode,Reviewed in India on 28 December 2018,This product doesn't support monitor mode in Kali Linux or other OS where monitor mode required. This is version 3 card but version 1 support  no trouble shooting help,2
B008IFXQFU,Asish Bauri,4,Very good Product,Reviewed in India on 15 October 2017,It's a very good and easy to handle wifi adapter. I gave 4 stars only because of the packaging otherwise its a very good network adapter,1
B008IFXQFU,Amazon Customer,4,Not Having a Better Detection,Reviewed in India on 10 August 2018,"Sometimes it will not get discovered by Pc, tried with many Computer systems and same happens, but it does its job when the detection process is done.",1
B008IFXQFU,kalyan,4,Good one.,Reviewed in India on 1 September 2020,Good one but it can take wifi upto 10meters long (16feet).  After 16 feet length it's really difficult  you can only browse but not download anything.,1
B008IFXQFU,Kishor,1,Adapter stopped working just before two months,Reviewed in India on 1 September 2019,Adapter stopped working just before two months. it has 3 years warranty. Where shall I get it replaced?,0
B008IFXQFU,Amazon Customer,1,Worst product,Reviewed in India on 21 July 2020,"The product only looks good it the beginning it works after few days it stopped working, unable to identify what problem it has, but it doesn,t detect my wifi anymore.",0
B008IFXQFU,J K,5,Nice device,Reviewed in India on 7 October 2016,"off-course is bought it for trying my JIO numberI never faced any trouble in Win 10No need for drivers in windows 10, just plug and select Wi-Fi and enjoy",1
B008IFXQFU,Sanjay,5,Go for it !,Reviewed in India on 18 August 2020,"Easy to install and use, it works so well in helping to connect on wi-fi with a strong signalAnd thanks to Amazon for delivering it earlier than expected",1
B008IFXQFU,Amazon Customer,5,Excellent Wireless adapter,Reviewed in India on 11 January 2019,"For the firs time, I have stared using this product.I understand that it has excellent performance and hence I shall  recommend my friends.",1
B008IFXQFU,"Arun VP, Kochi Kerala",5,Good product,Reviewed in India on 12 July 2020,Good Budget friendly product. Using it more a 2 years. No issues till now.,1
B008IFXQFU,Amazon Customer,5,Good stuff,Reviewed in India on 6 June 2020,"Good for home use, plug it and use it",1
B008IFXQFU,Yukesh,5,Great product,Reviewed in India on 18 January 2019,Great product... I used it to connect wifi internet  to my laptop and it is working very good..,1
B008IFXQFU,Easwar,5,Great product,Reviewed in India on 1 September 2017,"Great product. Placed this WiFi Receiver in 2nd floor and had WiFi Modem in 1st floor, picked the signal with good speed. Supports XP/7",1
B008IFXQFU,Akash,5,Recommended product,Reviewed in India on 24 January 2019,Very easy to install and easy to use. Very good product. It's so tiny but works to my expectations. Highly recommended.,1
